video_id,canonical_url,original_url,title,uploader,channel_id,duration_sec,upload_date,view_count,like_count,dislike_count,comment_count,availability,yt_declared_language,categories,tags,subs_manual_langs,auto_caption_source_lang,has_auto_captions,caption_available,has_chapters,chapters_count,chapters_json,description,source,fetched_at,fetch_error
379BAt3RevQ,https://www.youtube.com/watch?v=379BAt3RevQ,https://www.youtube.com/watch?v=379BAt3RevQ&list=PLC4FFB3F0AFB8146C&index=125&t=0s,Kargin Haghordum sketch 124 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,226.0,20120628.0,466325.0,2512.0,,78.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում 
Hayko Mko Armenian Humor
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:10+00:00,
e3ZzwEC5pZ0,https://www.youtube.com/watch?v=e3ZzwEC5pZ0,https://www.youtube.com/watch?v=e3ZzwEC5pZ0&list=PLC4FFB3F0AFB8146C&index=126&t=0s,Kargin Haghordum sketch 125 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,199.0,20120628.0,3019773.0,7645.0,,219.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում 
Hayko Mko Armenian Humor
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:10+00:00,
c2e4SgVd2AU,https://www.youtube.com/watch?v=c2e4SgVd2AU,https://www.youtube.com/watch?v=c2e4SgVd2AU&list=PLC4FFB3F0AFB8146C&index=127&t=0s,Kargin Haghordum sketch 126 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,167.0,20120628.0,157659.0,1227.0,,36.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում
Hayko Mko Armenian Humor
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:10+00:00,
yzBeTsyR8ys,https://www.youtube.com/watch?v=yzBeTsyR8ys,https://www.youtube.com/watch?v=yzBeTsyR8ys&list=PLC4FFB3F0AFB8146C&index=128&t=0s,Kargin Haghordum sketch 127 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,207.0,20120628.0,60728.0,294.0,,16.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում 
Hayko Mko Armenian Humor
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:10+00:00,
Cx4bMlneeh8,https://www.youtube.com/watch?v=Cx4bMlneeh8,https://www.youtube.com/watch?v=Cx4bMlneeh8&list=PLC4FFB3F0AFB8146C&index=129&t=0s,Kargin Haghordum sketch 128 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,182.0,20120628.0,41903.0,156.0,,6.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում 
Hayko Mko Armenian Humor
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:10+00:00,
uObBR5ju488,https://www.youtube.com/watch?v=uObBR5ju488,https://www.youtube.com/watch?v=uObBR5ju488&list=PLC4FFB3F0AFB8146C&index=130&t=0s,Kargin Haghordum sketch 129 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,151.0,20121227.0,379224.0,1741.0,,35.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes"", ""Humour (Literary Genre)"", ""Armenia (Country)""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
D5ghxWk70u4,https://www.youtube.com/watch?v=D5ghxWk70u4,https://www.youtube.com/watch?v=D5ghxWk70u4&list=PLC4FFB3F0AFB8146C&index=131&t=0s,Kargin Haghordum sketch 130 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,94.0,20121227.0,2303377.0,8628.0,,133.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
l6xts0RYR_k,https://www.youtube.com/watch?v=l6xts0RYR_k,https://www.youtube.com/watch?v=l6xts0RYR_k&list=PLC4FFB3F0AFB8146C&index=132&t=0s,Kargin Haghordum sketch 131 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,109.0,20121227.0,482953.0,2768.0,,36.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
HW_cVMBa8bU,https://www.youtube.com/watch?v=HW_cVMBa8bU,https://www.youtube.com/watch?v=HW_cVMBa8bU&list=PLC4FFB3F0AFB8146C&index=133&t=0s,Kargin Haghordum sketch 132 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,126.0,20121227.0,299557.0,1622.0,,11.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
ow1FfDmKv6c,https://www.youtube.com/watch?v=ow1FfDmKv6c,https://www.youtube.com/watch?v=ow1FfDmKv6c&list=PLC4FFB3F0AFB8146C&index=134&t=0s,Kargin Haghordum sketch 133 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,245.0,20121227.0,552411.0,2676.0,,43.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
HrjZOMeOMzw,https://www.youtube.com/watch?v=HrjZOMeOMzw,https://www.youtube.com/watch?v=HrjZOMeOMzw&list=PLC4FFB3F0AFB8146C&index=135&t=0s,Kargin Haghordum sketch 134 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,124.0,20121227.0,409728.0,3539.0,,63.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
mvt-WTopZbM,https://www.youtube.com/watch?v=mvt-WTopZbM,https://www.youtube.com/watch?v=mvt-WTopZbM&list=PLC4FFB3F0AFB8146C&index=136&t=0s,Kargin Haghordum sketch 135 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,205.0,20121227.0,339783.0,1666.0,,18.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
6iR5oe-tj3g,https://www.youtube.com/watch?v=6iR5oe-tj3g,https://www.youtube.com/watch?v=6iR5oe-tj3g&list=PLC4FFB3F0AFB8146C&index=137&t=0s,Kargin Haghordum sketch 136 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,141.0,20121227.0,425787.0,2198.0,,47.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
aOZ3vbc1iFA,https://www.youtube.com/watch?v=aOZ3vbc1iFA,https://www.youtube.com/watch?v=aOZ3vbc1iFA&list=PLC4FFB3F0AFB8146C&index=138&t=0s,Kargin Haghordum sketch 137 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,238.0,20121227.0,289608.0,1603.0,,45.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
ZRx834p4chA,https://www.youtube.com/watch?v=ZRx834p4chA,https://www.youtube.com/watch?v=ZRx834p4chA&list=PLC4FFB3F0AFB8146C&index=139&t=0s,Kargin Haghordum sketch 138 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,337.0,20121227.0,778326.0,4761.0,,146.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
cbR5i3gj684,https://www.youtube.com/watch?v=cbR5i3gj684,https://www.youtube.com/watch?v=cbR5i3gj684&list=PLC4FFB3F0AFB8146C&index=140&t=0s,Kargin Haghordum sketch 139 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,225.0,20121227.0,311991.0,2211.0,,38.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
Khc_Ct08b9k,https://www.youtube.com/watch?v=Khc_Ct08b9k,https://www.youtube.com/watch?v=Khc_Ct08b9k&list=PLC4FFB3F0AFB8146C&index=142&t=0s,Kargin Haghordum sketch 141 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,129.0,20121227.0,549210.0,2555.0,,46.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
dwXDsd5eBsE,https://www.youtube.com/watch?v=dwXDsd5eBsE,https://www.youtube.com/watch?v=dwXDsd5eBsE&list=PLC4FFB3F0AFB8146C&index=144&t=0s,Kargin Haghordum sketch 143 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,116.0,20121227.0,245108.0,1381.0,,28.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
WuzT_vKu-u4,https://www.youtube.com/watch?v=WuzT_vKu-u4,https://www.youtube.com/watch?v=WuzT_vKu-u4&list=PLC4FFB3F0AFB8146C&index=149&t=0s,Kargin Haghordum sketch 148 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,173.0,20121227.0,692648.0,4641.0,,88.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
Rf1XdRbItq4,https://www.youtube.com/watch?v=Rf1XdRbItq4,https://www.youtube.com/watch?v=Rf1XdRbItq4&list=PLC4FFB3F0AFB8146C&index=150&t=0s,Kargin Haghordum sketch 149 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,164.0,20121227.0,228536.0,1091.0,,20.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
XrCXyZfs3qE,https://www.youtube.com/watch?v=XrCXyZfs3qE,https://www.youtube.com/watch?v=XrCXyZfs3qE&list=PLC4FFB3F0AFB8146C&index=151&t=0s,Kargin Haghordum sketch 150 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,144.0,20121227.0,280873.0,1886.0,,38.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
9waE9oRnddw,https://www.youtube.com/watch?v=9waE9oRnddw,https://www.youtube.com/watch?v=9waE9oRnddw&list=PLC4FFB3F0AFB8146C&index=152&t=0s,Kargin Haghordum sketch 151 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,164.0,20121227.0,520881.0,3864.0,,81.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
oguQU4NqIKM,https://www.youtube.com/watch?v=oguQU4NqIKM,https://www.youtube.com/watch?v=oguQU4NqIKM&list=PLC4FFB3F0AFB8146C&index=153&t=0s,Kargin Haghordum sketch 152 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,250.0,20121227.0,444457.0,2532.0,,44.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
mHr8lcIK5AI,https://www.youtube.com/watch?v=mHr8lcIK5AI,https://www.youtube.com/watch?v=mHr8lcIK5AI&list=PLC4FFB3F0AFB8146C&index=154&t=0s,Kargin Haghordum sketch 153 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,254.0,20121227.0,508463.0,2491.0,,34.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
9UhfhxILg4o,https://www.youtube.com/watch?v=9UhfhxILg4o,https://www.youtube.com/watch?v=9UhfhxILg4o&list=PLC4FFB3F0AFB8146C&index=155&t=0s,Kargin Haghordum sketch 154 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,237.0,20121227.0,522988.0,2841.0,,62.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
SyfTHFAZynE,https://www.youtube.com/watch?v=SyfTHFAZynE,https://www.youtube.com/watch?v=SyfTHFAZynE&list=PLC4FFB3F0AFB8146C&index=156&t=0s,Kargin Haghordum sketch 155 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,84.0,20121227.0,179573.0,758.0,,9.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
417TLKVD54U,https://www.youtube.com/watch?v=417TLKVD54U,https://www.youtube.com/watch?v=417TLKVD54U&list=PLC4FFB3F0AFB8146C&index=157&t=0s,Kargin Haghordum sketch 156 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,203.0,20121227.0,630095.0,3874.0,,64.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:11+00:00,
